,Load,Load forecast
2025-04-09 23:45:00+02:00,49734.209,48637.94
2025-04-10 00:00:00+02:00,49087.829,48134.22
2025-04-10 00:15:00+02:00,48415.26,47369.99
2025-04-10 00:30:00+02:00,47437.166,47043.82
2025-04-10 00:45:00+02:00,46918.965,47254.58
2025-04-10 01:00:00+02:00,46390.591,46808.22
2025-04-10 01:15:00+02:00,45893.797,46188.76
2025-04-10 01:30:00+02:00,45280.29,46111.0
2025-04-10 01:45:00+02:00,44829.865,45923.05
2025-04-10 02:00:00+02:00,44577.637,45654.4
2025-04-10 02:15:00+02:00,44542.529,45539.79
2025-04-10 02:30:00+02:00,44328.209,45502.42
2025-04-10 02:45:00+02:00,44343.439,45917.64
2025-04-10 03:00:00+02:00,44462.763,45674.83
2025-04-10 03:15:00+02:00,44345.829,45851.34
2025-04-10 03:30:00+02:00,44277.88,45999.0
2025-04-10 03:45:00+02:00,44304.168,45705.61
2025-04-10 04:00:00+02:00,44553.089,46079.86
2025-04-10 04:15:00+02:00,44736.942,46532.53
2025-04-10 04:30:00+02:00,45254.28,46716.47
2025-04-10 04:45:00+02:00,45866.228,46704.61
2025-04-10 05:00:00+02:00,46918.967,48131.52
2025-04-10 05:15:00+02:00,47868.942,48916.47
2025-04-10 05:30:00+02:00,49205.033,49556.98
2025-04-10 05:45:00+02:00,50552.803,50877.8
2025-04-10 06:00:00+02:00,53662.55,52936.78
2025-04-10 06:15:00+02:00,55622.382,54634.89
2025-04-10 06:30:00+02:00,56550.067,55869.79
2025-04-10 06:45:00+02:00,57549.006,57190.54
2025-04-10 07:00:00+02:00,59183.989,58669.85
2025-04-10 07:15:00+02:00,60272.61,60075.21
2025-04-10 07:30:00+02:00,61035.793,61932.65
2025-04-10 07:45:00+02:00,62035.44,61798.81
2025-04-10 08:00:00+02:00,62810.03,62312.65
2025-04-10 08:15:00+02:00,63461.807,63247.55
2025-04-10 08:30:00+02:00,63570.003,63578.51
2025-04-10 08:45:00+02:00,63755.39,63423.36
2025-04-10 09:00:00+02:00,63266.697,63352.86
2025-04-10 09:15:00+02:00,63362.948,63699.92
2025-04-10 09:30:00+02:00,63387.949,63941.83
2025-04-10 09:45:00+02:00,63507.249,64012.87
2025-04-10 10:00:00+02:00,62852.335,63921.68
2025-04-10 10:15:00+02:00,63057.818,63910.19
2025-04-10 10:30:00+02:00,63525.885,64147.43
2025-04-10 10:45:00+02:00,64547.526,64121.36
2025-04-10 11:00:00+02:00,64073.645,64319.78
2025-04-10 11:15:00+02:00,64982.961,64496.74
2025-04-10 11:30:00+02:00,64567.429,64798.34
2025-04-10 11:45:00+02:00,64352.332,64537.14
2025-04-10 12:00:00+02:00,63060.151,63728.1
2025-04-10 12:15:00+02:00,62500.18,63517.33
2025-04-10 12:30:00+02:00,62311.233,63176.6
2025-04-10 12:45:00+02:00,62253.196,63111.79
2025-04-10 13:00:00+02:00,61393.693,62877.76
2025-04-10 13:15:00+02:00,60903.268,62367.84
2025-04-10 13:30:00+02:00,60340.547,62180.58
2025-04-10 13:45:00+02:00,59278.919,61786.8
2025-04-10 14:00:00+02:00,59452.295,61509.99
2025-04-10 14:15:00+02:00,58819.716,61025.24
2025-04-10 14:30:00+02:00,58803.988,60552.27
2025-04-10 14:45:00+02:00,58653.587,60531.52
2025-04-10 15:00:00+02:00,58275.022,60312.0
2025-04-10 15:15:00+02:00,57750.257,59737.44
2025-04-10 15:30:00+02:00,57203.866,59188.95
2025-04-10 15:45:00+02:00,56818.052,59105.76
2025-04-10 16:00:00+02:00,57498.059,58817.77
2025-04-10 16:15:00+02:00,57398.052,58679.67
2025-04-10 16:30:00+02:00,57718.212,58196.69
2025-04-10 16:45:00+02:00,57489.171,58546.11
2025-04-10 17:00:00+02:00,57933.867,58799.3
2025-04-10 17:15:00+02:00,58320.765,59140.56
2025-04-10 17:30:00+02:00,59353.771,59327.75
2025-04-10 17:45:00+02:00,60336.107,59602.11
2025-04-10 18:00:00+02:00,60825.861,59647.78
2025-04-10 18:15:00+02:00,60560.577,60158.51
2025-04-10 18:30:00+02:00,61436.856,60476.18
2025-04-10 18:45:00+02:00,62236.252,60560.38
2025-04-10 19:00:00+02:00,63068.946,60569.6
2025-04-10 19:15:00+02:00,62720.591,60361.31
2025-04-10 19:30:00+02:00,62911.494,60250.1
2025-04-10 19:45:00+02:00,62949.071,59895.86
2025-04-10 20:00:00+02:00,62207.421,59842.55
2025-04-10 20:15:00+02:00,62376.704,59299.47
2025-04-10 20:30:00+02:00,62644.574,58805.93
2025-04-10 20:45:00+02:00,62309.155,58431.63
2025-04-10 21:00:00+02:00,61370.124,57826.34
2025-04-10 21:15:00+02:00,59990.804,57414.25
2025-04-10 21:30:00+02:00,59707.53,56408.7
2025-04-10 21:45:00+02:00,58999.146,55453.88
2025-04-10 22:00:00+02:00,57500.034,54771.71
2025-04-10 22:15:00+02:00,56536.878,54048.35
2025-04-10 22:30:00+02:00,55547.542,52847.59
2025-04-10 22:45:00+02:00,54103.003,52049.91
2025-04-10 23:00:00+02:00,53131.881,51121.86
2025-04-10 23:15:00+02:00,51886.339,50257.91
2025-04-10 23:30:00+02:00,51203.559,49674.12
2025-04-10 23:45:00+02:00,50737.767,48898.83
2025-04-11 00:00:00+02:00,50163.165,48548.01
2025-04-11 00:15:00+02:00,49819.511,48055.17
2025-04-11 00:30:00+02:00,49315.132,47561.85
2025-04-11 00:45:00+02:00,49124.443,47083.2
2025-04-11 01:00:00+02:00,48368.54,46710.3
2025-04-11 01:15:00+02:00,48142.266,46526.83
2025-04-11 01:30:00+02:00,47280.166,46424.48
2025-04-11 01:45:00+02:00,47464.426,46114.62
2025-04-11 02:00:00+02:00,46996.727,46054.62
2025-04-11 02:15:00+02:00,46985.892,46006.04
2025-04-11 02:30:00+02:00,47084.823,46051.74
2025-04-11 02:45:00+02:00,47499.411,46001.48
2025-04-11 03:00:00+02:00,47481.004,46181.92
2025-04-11 03:15:00+02:00,47240.886,46180.27
2025-04-11 03:30:00+02:00,47260.726,46306.57
2025-04-11 03:45:00+02:00,47308.056,46579.46
2025-04-11 04:00:00+02:00,48125.237,47259.19
2025-04-11 04:15:00+02:00,48022.549,47347.6
2025-04-11 04:30:00+02:00,48368.693,47727.86
2025-04-11 04:45:00+02:00,49033.632,48378.32
2025-04-11 05:00:00+02:00,50051.524,49356.95
2025-04-11 05:15:00+02:00,50372.931,50122.87
2025-04-11 05:30:00+02:00,51406.079,51281.04
2025-04-11 05:45:00+02:00,52807.145,52627.52
2025-04-11 06:00:00+02:00,55849.545,54762.04
2025-04-11 06:15:00+02:00,57213.07,56388.66
2025-04-11 06:30:00+02:00,58298.748,57584.73
2025-04-11 06:45:00+02:00,59488.351,58583.79
2025-04-11 07:00:00+02:00,60662.345,60361.84
2025-04-11 07:15:00+02:00,61612.253,61682.2
2025-04-11 07:30:00+02:00,62525.731,62650.73
2025-04-11 07:45:00+02:00,63585.692,63019.64
2025-04-11 08:00:00+02:00,63445.886,64105.57
2025-04-11 08:15:00+02:00,64173.666,64637.27
2025-04-11 08:30:00+02:00,64723.394,65287.2
2025-04-11 08:45:00+02:00,64970.444,65360.66
2025-04-11 09:00:00+02:00,63695.078,64951.52
2025-04-11 09:15:00+02:00,63293.759,64791.51
2025-04-11 09:30:00+02:00,64386.198,64852.71
2025-04-11 09:45:00+02:00,65087.932,64940.47
2025-04-11 10:00:00+02:00,63939.857,65080.58
2025-04-11 10:15:00+02:00,63378.609,64394.55
2025-04-11 10:30:00+02:00,63381.722,64761.94
2025-04-11 10:45:00+02:00,63920.651,64939.93
2025-04-11 11:00:00+02:00,63802.099,64639.01
2025-04-11 11:15:00+02:00,63255.293,64653.19
2025-04-11 11:30:00+02:00,62372.133,64669.04
2025-04-11 11:45:00+02:00,61527.956,64728.59
2025-04-11 12:00:00+02:00,60779.461,64191.73
2025-04-11 12:15:00+02:00,60366.066,63976.37
2025-04-11 12:30:00+02:00,59656.103,63405.48
2025-04-11 12:45:00+02:00,58998.189,63055.81
2025-04-11 13:00:00+02:00,58825.43,62506.33
2025-04-11 13:15:00+02:00,58507.819,61893.06
2025-04-11 13:30:00+02:00,58068.044,61400.47
2025-04-11 13:45:00+02:00,56851.685,60995.54
2025-04-11 14:00:00+02:00,56368.779,60504.3
2025-04-11 14:15:00+02:00,55786.265,60313.53
2025-04-11 14:30:00+02:00,55317.687,60044.81
2025-04-11 14:45:00+02:00,55100.121,59597.48
2025-04-11 15:00:00+02:00,55384.139,59001.93
2025-04-11 15:15:00+02:00,55351.651,58599.58
2025-04-11 15:30:00+02:00,55034.763,58443.57
2025-04-11 15:45:00+02:00,54841.591,58294.08
2025-04-11 16:00:00+02:00,55445.088,58707.57
2025-04-11 16:15:00+02:00,55098.419,58516.75
2025-04-11 16:30:00+02:00,54139.91,58362.86
2025-04-11 16:45:00+02:00,54464.428,58287.76
2025-04-11 17:00:00+02:00,55659.114,59056.89
2025-04-11 17:15:00+02:00,55959.706,58922.66
2025-04-11 17:30:00+02:00,55817.073,59307.92
2025-04-11 17:45:00+02:00,56839.633,59364.16
2025-04-11 18:00:00+02:00,57459.891,59589.75
2025-04-11 18:15:00+02:00,57010.255,59542.27
2025-04-11 18:30:00+02:00,57200.049,59719.27
2025-04-11 18:45:00+02:00,57675.287,59782.94
2025-04-11 19:00:00+02:00,57830.357,59655.7
2025-04-11 19:15:00+02:00,57766.364,59259.27
2025-04-11 19:30:00+02:00,57646.359,59190.98
2025-04-11 19:45:00+02:00,57425.988,58840.83
2025-04-11 20:00:00+02:00,57064.964,58023.54
2025-04-11 20:15:00+02:00,57146.764,57482.96
2025-04-11 20:30:00+02:00,56877.72,56887.88
2025-04-11 20:45:00+02:00,56584.214,56122.27
2025-04-11 21:00:00+02:00,55886.66,55322.59
2025-04-11 21:15:00+02:00,55135.084,54696.94
2025-04-11 21:30:00+02:00,54014.825,53813.03
2025-04-11 21:45:00+02:00,53502.763,52961.01
2025-04-11 22:00:00+02:00,52739.761,52250.84
2025-04-11 22:15:00+02:00,51751.549,51543.86
2025-04-11 22:30:00+02:00,50778.648,50730.23
2025-04-11 22:45:00+02:00,49887.79,49768.59
2025-04-11 23:00:00+02:00,48526.94,48837.78
2025-04-11 23:15:00+02:00,48272.193,48154.0
2025-04-11 23:30:00+02:00,47459.636,47432.4
2025-04-11 23:45:00+02:00,46275.6,46723.59
2025-04-12 00:00:00+02:00,45543.262,45619.32
2025-04-12 00:15:00+02:00,44962.585,45132.57
2025-04-12 00:30:00+02:00,44253.008,44523.62
2025-04-12 00:45:00+02:00,43539.274,44026.78
2025-04-12 01:00:00+02:00,42930.963,43385.17
2025-04-12 01:15:00+02:00,42363.265,43056.17
2025-04-12 01:30:00+02:00,41854.273,42814.06
2025-04-12 01:45:00+02:00,41670.872,42435.91
2025-04-12 02:00:00+02:00,41294.513,42324.7
2025-04-12 02:15:00+02:00,41002.26,42109.75
2025-04-12 02:30:00+02:00,40905.056,41959.77
2025-04-12 02:45:00+02:00,40785.391,41866.78
2025-04-12 03:00:00+02:00,40921.945,41749.14
2025-04-12 03:15:00+02:00,40688.424,41705.29
2025-04-12 03:30:00+02:00,40810.402,41717.75
2025-04-12 03:45:00+02:00,40795.511,41645.03
2025-04-12 04:00:00+02:00,41559.527,41750.07
2025-04-12 04:15:00+02:00,41483.414,41697.03
2025-04-12 04:30:00+02:00,41666.127,41740.84
2025-04-12 04:45:00+02:00,42014.186,41934.37
2025-04-12 05:00:00+02:00,41918.972,42198.24
2025-04-12 05:15:00+02:00,41791.525,42304.88
2025-04-12 05:30:00+02:00,42279.18,42808.82
2025-04-12 05:45:00+02:00,42575.097,43090.95
2025-04-12 06:00:00+02:00,43043.108,43737.74
2025-04-12 06:15:00+02:00,43289.212,44030.72
2025-04-12 06:30:00+02:00,43431.009,44357.36
2025-04-12 06:45:00+02:00,43609.745,44873.18
2025-04-12 07:00:00+02:00,44623.563,45657.9
2025-04-12 07:15:00+02:00,45522.903,46493.55
2025-04-12 07:30:00+02:00,46660.089,47324.26
2025-04-12 07:45:00+02:00,47321.556,48039.05
2025-04-12 08:00:00+02:00,48264.22,49179.14
2025-04-12 08:15:00+02:00,49217.834,50023.39
2025-04-12 08:30:00+02:00,49986.211,50818.11
2025-04-12 08:45:00+02:00,50567.03,51603.27
2025-04-12 09:00:00+02:00,50372.82,52234.27
2025-04-12 09:15:00+02:00,51141.772,52699.12
2025-04-12 09:30:00+02:00,51506.899,53217.57
2025-04-12 09:45:00+02:00,51634.758,53682.4
2025-04-12 10:00:00+02:00,51534.855,53999.56
2025-04-12 10:15:00+02:00,51253.092,54128.31
2025-04-12 10:30:00+02:00,50855.21,54344.51
2025-04-12 10:45:00+02:00,50687.721,54619.02
2025-04-12 11:00:00+02:00,50099.022,54443.0
2025-04-12 11:15:00+02:00,50253.449,55175.71
2025-04-12 11:30:00+02:00,50032.811,55342.57
2025-04-12 11:45:00+02:00,49328.341,55302.52
2025-04-12 12:00:00+02:00,48854.668,55165.64
2025-04-12 12:15:00+02:00,48626.277,54999.23
2025-04-12 12:30:00+02:00,48446.751,54501.35
2025-04-12 12:45:00+02:00,47590.087,54160.97
2025-04-12 13:00:00+02:00,47303.644,53783.06
2025-04-12 13:15:00+02:00,46694.632,52820.63
2025-04-12 13:30:00+02:00,46457.31,52564.81
2025-04-12 13:45:00+02:00,46006.158,52010.01
2025-04-12 14:00:00+02:00,45234.668,51523.16
2025-04-12 14:15:00+02:00,45011.771,51210.18
2025-04-12 14:30:00+02:00,44581.883,50919.6
2025-04-12 14:45:00+02:00,44366.13,50507.99
2025-04-12 15:00:00+02:00,44339.512,50305.33
2025-04-12 15:15:00+02:00,43965.126,50115.7
2025-04-12 15:30:00+02:00,43694.814,50021.58
2025-04-12 15:45:00+02:00,43482.37,50118.84
2025-04-12 16:00:00+02:00,44224.558,50295.84
2025-04-12 16:15:00+02:00,44154.521,50402.56
2025-04-12 16:30:00+02:00,44265.542,50559.93
2025-04-12 16:45:00+02:00,44324.049,50778.21
2025-04-12 17:00:00+02:00,45362.703,51207.95
2025-04-12 17:15:00+02:00,44811.32,51357.81
2025-04-12 17:30:00+02:00,45528.386,51479.6
2025-04-12 17:45:00+02:00,46152.751,51562.56
2025-04-12 18:00:00+02:00,47227.12,52302.76
2025-04-12 18:15:00+02:00,47269.106,53001.49
2025-04-12 18:30:00+02:00,47747.894,52787.63
2025-04-12 18:45:00+02:00,48047.323,52596.76
2025-04-12 19:00:00+02:00,48116.413,52805.9
2025-04-12 19:15:00+02:00,48625.594,52956.64
2025-04-12 19:30:00+02:00,48591.9,52749.66
2025-04-12 19:45:00+02:00,48253.409,52532.7
2025-04-12 20:00:00+02:00,48143.428,52004.84
2025-04-12 20:15:00+02:00,48059.544,51602.31
2025-04-12 20:30:00+02:00,48585.176,51173.42
2025-04-12 20:45:00+02:00,48742.946,50690.44
2025-04-12 21:00:00+02:00,47911.02,50208.59
2025-04-12 21:15:00+02:00,47716.66,49725.74
2025-04-12 21:30:00+02:00,46896.409,49204.93
2025-04-12 21:45:00+02:00,46780.726,48672.2
2025-04-12 22:00:00+02:00,45650.613,48452.16
2025-04-12 22:15:00+02:00,45413.602,47943.28
2025-04-12 22:30:00+02:00,45028.704,47343.86
2025-04-12 22:45:00+02:00,44015.182,46744.3
2025-04-12 23:00:00+02:00,43482.106,46241.66
2025-04-12 23:15:00+02:00,42962.08,45587.7
2025-04-12 23:30:00+02:00,42205.089,44949.51
2025-04-12 23:45:00+02:00,41502.24,44217.77
2025-04-13 00:00:00+02:00,40575.748,42644.65
2025-04-13 00:15:00+02:00,40060.321,42134.43
2025-04-13 00:30:00+02:00,39638.145,41784.78
2025-04-13 00:45:00+02:00,39201.75,41310.25
2025-04-13 01:00:00+02:00,38952.909,40920.11
2025-04-13 01:15:00+02:00,38802.649,40444.37
2025-04-13 01:30:00+02:00,38377.438,40197.6
2025-04-13 01:45:00+02:00,38395.041,39990.23
2025-04-13 02:00:00+02:00,38207.494,39661.32
2025-04-13 02:15:00+02:00,38301.686,39511.63
2025-04-13 02:30:00+02:00,37964.237,39374.98
2025-04-13 02:45:00+02:00,38009.555,39257.42
2025-04-13 03:00:00+02:00,37594.171,39224.48
2025-04-13 03:15:00+02:00,37485.116,39181.36
2025-04-13 03:30:00+02:00,37137.681,39136.14
2025-04-13 03:45:00+02:00,37373.21,39119.32
2025-04-13 04:00:00+02:00,37598.573,39218.25
2025-04-13 04:15:00+02:00,37362.492,39207.2
2025-04-13 04:30:00+02:00,37486.13,39208.76
2025-04-13 04:45:00+02:00,37631.75,39181.37
2025-04-13 05:00:00+02:00,38094.471,39363.18
2025-04-13 05:15:00+02:00,37961.832,39394.31
2025-04-13 05:30:00+02:00,38257.513,39818.44
2025-04-13 05:45:00+02:00,38310.984,39924.65
2025-04-13 06:00:00+02:00,38683.242,40261.15
2025-04-13 06:15:00+02:00,38654.385,40494.9
2025-04-13 06:30:00+02:00,38761.557,40705.18
2025-04-13 06:45:00+02:00,39192.464,40919.88
2025-04-13 07:00:00+02:00,39674.566,41413.02
2025-04-13 07:15:00+02:00,40018.025,42108.37
2025-04-13 07:30:00+02:00,41050.857,42686.97
2025-04-13 07:45:00+02:00,41731.463,43392.24
2025-04-13 08:00:00+02:00,43284.864,44227.4
2025-04-13 08:15:00+02:00,43744.795,44820.48
2025-04-13 08:30:00+02:00,44898.554,45854.76
2025-04-13 08:45:00+02:00,45706.255,46571.41
2025-04-13 09:00:00+02:00,46409.946,47242.18
2025-04-13 09:15:00+02:00,47150.1,47828.2
2025-04-13 09:30:00+02:00,48552.292,48449.77
2025-04-13 09:45:00+02:00,49828.616,49108.77
2025-04-13 10:00:00+02:00,49726.907,49435.44
2025-04-13 10:15:00+02:00,50495.148,49964.78
2025-04-13 10:30:00+02:00,51332.372,50407.15
2025-04-13 10:45:00+02:00,51873.004,50800.22
2025-04-13 11:00:00+02:00,51576.124,50789.97
2025-04-13 11:15:00+02:00,52046.398,51443.6
2025-04-13 11:30:00+02:00,52713.14,51705.4
2025-04-13 11:45:00+02:00,52433.359,51704.59
2025-04-13 12:00:00+02:00,52516.197,51328.14
2025-04-13 12:15:00+02:00,52519.853,50982.39
2025-04-13 12:30:00+02:00,52264.858,50475.31
2025-04-13 12:45:00+02:00,52136.963,50266.34
2025-04-13 13:00:00+02:00,51697.148,49504.62
2025-04-13 13:15:00+02:00,51008.07,49325.49
2025-04-13 13:30:00+02:00,50086.404,48677.03
2025-04-13 13:45:00+02:00,49478.654,48140.15
2025-04-13 14:00:00+02:00,48429.62,47511.87
2025-04-13 14:15:00+02:00,48090.441,47099.06
2025-04-13 14:30:00+02:00,47957.257,46761.17
2025-04-13 14:45:00+02:00,47339.867,46607.52
2025-04-13 15:00:00+02:00,47159.944,46612.16
2025-04-13 15:15:00+02:00,46617.669,46272.37
2025-04-13 15:30:00+02:00,47476.509,46290.4
2025-04-13 15:45:00+02:00,47369.2,45999.65
2025-04-13 16:00:00+02:00,47764.711,45959.46
2025-04-13 16:15:00+02:00,47393.757,45973.07
2025-04-13 16:30:00+02:00,47703.497,45958.14
2025-04-13 16:45:00+02:00,46647.807,46015.8
2025-04-13 17:00:00+02:00,48273.904,46456.13
2025-04-13 17:15:00+02:00,48068.743,46646.88
2025-04-13 17:30:00+02:00,47829.068,46753.29
2025-04-13 17:45:00+02:00,48113.36,47242.76
2025-04-13 18:00:00+02:00,48373.98,48140.12
2025-04-13 18:15:00+02:00,48185.32,48529.96
2025-04-13 18:30:00+02:00,48431.698,48498.83
2025-04-13 18:45:00+02:00,48665.694,48791.73
2025-04-13 19:00:00+02:00,49063.465,49357.32
2025-04-13 19:15:00+02:00,49133.58,49716.77
2025-04-13 19:30:00+02:00,48907.194,49653.06
2025-04-13 19:45:00+02:00,48514.373,49605.55
2025-04-13 20:00:00+02:00,48951.568,49529.8
2025-04-13 20:15:00+02:00,49500.241,49292.57
2025-04-13 20:30:00+02:00,49545.627,49040.17
2025-04-13 20:45:00+02:00,48832.409,48899.34
2025-04-13 21:00:00+02:00,48255.249,48547.16
2025-04-13 21:15:00+02:00,47984.904,48276.17
2025-04-13 21:30:00+02:00,47805.931,47799.59
2025-04-13 21:45:00+02:00,47321.627,47484.31
2025-04-13 22:00:00+02:00,47363.992,47487.93
2025-04-13 22:15:00+02:00,46840.748,47055.08
2025-04-13 22:30:00+02:00,46344.373,46330.06
2025-04-13 22:45:00+02:00,45877.696,45665.64
2025-04-13 23:00:00+02:00,45116.134,45003.21
2025-04-13 23:15:00+02:00,44962.062,44480.94
2025-04-13 23:30:00+02:00,44246.293,43946.06
2025-04-13 23:45:00+02:00,43407.939,43350.65
2025-04-14 00:00:00+02:00,43055.088,43333.59
2025-04-14 00:15:00+02:00,42633.763,42945.98
2025-04-14 00:30:00+02:00,42434.328,42901.43
2025-04-14 00:45:00+02:00,41727.025,42497.85
2025-04-14 01:00:00+02:00,41189.573,42030.99
2025-04-14 01:15:00+02:00,41017.18,41790.34
2025-04-14 01:30:00+02:00,40821.31,41528.01
2025-04-14 01:45:00+02:00,40671.673,41412.56
2025-04-14 02:00:00+02:00,40346.247,41263.3
2025-04-14 02:15:00+02:00,40085.667,41121.78
2025-04-14 02:30:00+02:00,39990.365,41170.39
2025-04-14 02:45:00+02:00,39829.785,41192.23
2025-04-14 03:00:00+02:00,40047.228,41250.82
2025-04-14 03:15:00+02:00,39887.37,41422.36
2025-04-14 03:30:00+02:00,40088.254,41490.6
2025-04-14 03:45:00+02:00,40020.498,41691.27
2025-04-14 04:00:00+02:00,40534.839,41992.32
2025-04-14 04:15:00+02:00,41063.813,42410.44
2025-04-14 04:30:00+02:00,41869.962,42958.66
2025-04-14 04:45:00+02:00,43045.615,43548.05
2025-04-14 05:00:00+02:00,45282.026,44605.5
2025-04-14 05:15:00+02:00,45990.631,45629.6
2025-04-14 05:30:00+02:00,46851.258,48115.9
2025-04-14 05:45:00+02:00,48416.654,49687.63
2025-04-14 06:00:00+02:00,51135.439,52119.26
2025-04-14 06:15:00+02:00,52819.496,54153.6
2025-04-14 06:30:00+02:00,54046.926,55731.16
2025-04-14 06:45:00+02:00,55138.649,57268.3
2025-04-14 07:00:00+02:00,56692.729,58775.17
2025-04-14 07:15:00+02:00,57951.282,59885.52
2025-04-14 07:30:00+02:00,58876.376,60781.28
2025-04-14 07:45:00+02:00,59797.107,61615.19
2025-04-14 08:00:00+02:00,60424.266,62274.84
2025-04-14 08:15:00+02:00,61531.938,62857.29
2025-04-14 08:30:00+02:00,61677.612,63467.02
2025-04-14 08:45:00+02:00,62403.909,63553.47
2025-04-14 09:00:00+02:00,62037.702,63444.07
2025-04-14 09:15:00+02:00,62658.883,63353.11
2025-04-14 09:30:00+02:00,63131.141,63590.62
2025-04-14 09:45:00+02:00,63656.507,63639.88
2025-04-14 10:00:00+02:00,62276.463,63546.97
2025-04-14 10:15:00+02:00,62461.576,63661.02
2025-04-14 10:30:00+02:00,62734.694,63903.19
2025-04-14 10:45:00+02:00,62426.703,64179.51
2025-04-14 11:00:00+02:00,61958.275,63699.64
2025-04-14 11:15:00+02:00,61350.908,64010.19
2025-04-14 11:30:00+02:00,61043.765,63775.98
2025-04-14 11:45:00+02:00,61252.244,63671.76
2025-04-14 12:00:00+02:00,60289.241,63606.6
2025-04-14 12:15:00+02:00,60214.17,62947.51
2025-04-14 12:30:00+02:00,60116.904,62841.28
2025-04-14 12:45:00+02:00,59814.408,62531.9
2025-04-14 13:00:00+02:00,59159.737,62297.21
2025-04-14 13:15:00+02:00,58597.754,61621.75
2025-04-14 13:30:00+02:00,57875.746,61425.63
2025-04-14 13:45:00+02:00,57261.752,60738.45
2025-04-14 14:00:00+02:00,56643.234,60153.05
2025-04-14 14:15:00+02:00,56092.734,59886.66
2025-04-14 14:30:00+02:00,55886.478,59367.29
2025-04-14 14:45:00+02:00,55328.346,59558.65
2025-04-14 15:00:00+02:00,55405.451,59063.52
2025-04-14 15:15:00+02:00,54707.755,58489.87
2025-04-14 15:30:00+02:00,54470.836,57721.62
2025-04-14 15:45:00+02:00,54308.32,57294.23
2025-04-14 16:00:00+02:00,54253.257,57974.67
2025-04-14 16:15:00+02:00,53610.702,57389.09
2025-04-14 16:30:00+02:00,53900.592,57766.11
2025-04-14 16:45:00+02:00,54308.033,57215.76
2025-04-14 17:00:00+02:00,54580.337,57967.61
2025-04-14 17:15:00+02:00,55219.608,57706.39
2025-04-14 17:30:00+02:00,56022.727,58377.24
2025-04-14 17:45:00+02:00,56486.305,58630.63
2025-04-14 18:00:00+02:00,56946.498,59512.99
2025-04-14 18:15:00+02:00,57436.773,58991.75
2025-04-14 18:30:00+02:00,57779.194,59404.02
2025-04-14 18:45:00+02:00,58175.23,59842.32
2025-04-14 19:00:00+02:00,58327.345,59734.42
2025-04-14 19:15:00+02:00,58262.154,60089.19
2025-04-14 19:30:00+02:00,58554.269,59502.7
2025-04-14 19:45:00+02:00,58641.698,59850.98
2025-04-14 20:00:00+02:00,58151.268,59323.95
2025-04-14 20:15:00+02:00,58257.314,58521.97
2025-04-14 20:30:00+02:00,58409.623,58200.19
2025-04-14 20:45:00+02:00,57674.159,57664.52
2025-04-14 21:00:00+02:00,56956.14,56839.76
2025-04-14 21:15:00+02:00,56143.839,56304.61
2025-04-14 21:30:00+02:00,55166.563,55437.4
2025-04-14 21:45:00+02:00,54660.184,54515.47
2025-04-14 22:00:00+02:00,53733.034,53698.76
2025-04-14 22:15:00+02:00,53299.209,53022.64
2025-04-14 22:30:00+02:00,52044.11,51917.67
2025-04-14 22:45:00+02:00,51181.245,50996.89
2025-04-14 23:00:00+02:00,49990.132,50174.93
2025-04-14 23:15:00+02:00,48921.123,49240.93
2025-04-14 23:30:00+02:00,47985.52,48410.76
2025-04-14 23:45:00+02:00,47541.513,47629.81
2025-04-15 00:00:00+02:00,46344.279,48018.09
2025-04-15 00:15:00+02:00,45700.205,47585.29
2025-04-15 00:30:00+02:00,45147.784,47314.48
2025-04-15 00:45:00+02:00,44915.124,47143.91
2025-04-15 01:00:00+02:00,44618.519,46568.41
2025-04-15 01:15:00+02:00,44591.016,46319.64
2025-04-15 01:30:00+02:00,44421.082,45983.2
2025-04-15 01:45:00+02:00,44180.658,45871.44
2025-04-15 02:00:00+02:00,43720.068,45631.7
2025-04-15 02:15:00+02:00,43604.638,45578.72
2025-04-15 02:30:00+02:00,43448.852,45475.21
2025-04-15 02:45:00+02:00,43330.137,45475.12
2025-04-15 03:00:00+02:00,43507.915,45447.06
2025-04-15 03:15:00+02:00,43474.38,45817.2
2025-04-15 03:30:00+02:00,43686.523,45865.27
2025-04-15 03:45:00+02:00,44095.698,46141.03
2025-04-15 04:00:00+02:00,44573.896,46565.19
2025-04-15 04:15:00+02:00,45106.058,46937.68
2025-04-15 04:30:00+02:00,45811.535,47567.17
2025-04-15 04:45:00+02:00,46661.839,48210.09
2025-04-15 05:00:00+02:00,48179.585,49208.15
2025-04-15 05:15:00+02:00,48847.627,50249.45
2025-04-15 05:30:00+02:00,50165.213,51067.93
2025-04-15 05:45:00+02:00,51591.997,52468.46
2025-04-15 06:00:00+02:00,54597.718,54683.23
2025-04-15 06:15:00+02:00,56184.302,56437.7
2025-04-15 06:30:00+02:00,57366.76,57583.59
2025-04-15 06:45:00+02:00,58275.393,58795.54
2025-04-15 07:00:00+02:00,60021.693,60589.82
2025-04-15 07:15:00+02:00,60677.558,62035.75
2025-04-15 07:30:00+02:00,61322.469,63020.5
2025-04-15 07:45:00+02:00,61991.022,63713.6
2025-04-15 08:00:00+02:00,62446.54,64293.75
2025-04-15 08:15:00+02:00,62936.69,64922.97
2025-04-15 08:30:00+02:00,63520.986,65221.31
2025-04-15 08:45:00+02:00,63909.298,65417.49
2025-04-15 09:00:00+02:00,63499.359,65265.49
