pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.19199999999999995,1.5145111443713852e-08,4.52510533333327,2.7767677046597328e-11,2.5225361422049275,0.01,409.38146913982814,2.819247582384271e-86,419.87621592084605,5.5144987956795765e-84,440.96945880550766,6.213771162095952e-81,z=Phi^{-1}(u),632.3534632999184,0.824,2500,2750,250,250,non_overlapping
0.05400000000000005,0.44406505914255423,0.14735333333332934,0.39795349290198356,1.123479979323065,0.01,324.24935206696006,6.099541910841853e-68,348.8108667399923,7.124082375671165e-69,368.1033784494646,8.198033564170796e-66,z=Phi^{-1}(u),404.2559222937324,0.92,2750,3000,250,250,non_overlapping
0.22800000000000004,6.637011217769097e-12,6.263789333333138,1.9667489858932186e-11,12.309519971430745,0.01,391.92730770874965,1.6293470812854982e-82,401.63664553004264,4.2209099082618504e-80,429.5586487845006,1.4763630456494664e-78,z=Phi^{-1}(u),429.35912809948564,0.916,3000,3250,250,250,non_overlapping
0.094,0.022540656815329737,0.8074973333333172,0.006965997056771589,2.2794414149794022,0.01,378.0999250385591,1.5535114470118428e-79,409.78459487565596,7.777085258109867e-82,428.5474756849173,2.3966203893989075e-78,z=Phi^{-1}(u),445.00337056401906,0.892,3250,3500,250,250,non_overlapping
0.08399999999999996,0.05538907401547433,0.5343013333333333,0.032545030790356755,0.5378033940970681,0.15,306.60580776390697,3.804753796112536e-64,320.2571005518965,8.047003092851115e-63,328.89140813557844,9.791791239037482e-58,z=Phi^{-1}(u),344.2396688937326,0.928,3500,3750,250,250,non_overlapping
0.11199999999999999,0.003462488562955581,0.45604533333333347,0.05151794654605668,2.6633612407973146,0.01,409.4575003478008,2.714836228502295e-86,455.3333995401172,1.5214551480362454e-91,465.79637147796274,4.1245187921097855e-86,z=Phi^{-1}(u),456.745444393755,0.876,3750,4000,250,250,non_overlapping
0.09599999999999997,0.018604051074563803,0.3327693333333333,0.109534575699481,1.2893748844400932,0.01,316.12441182157806,3.4133191783003604e-66,319.27329036076674,1.3000347574713267e-62,394.5009093706304,2.82350113402457e-71,z=Phi^{-1}(u),318.7898227572329,0.956,4000,4250,250,250,non_overlapping
0.18000000000000005,1.471143755962186e-07,2.2381893333332976,3.46234549286617e-06,4.281623038321413,0.01,367.2552190448049,3.3678752687092855e-77,383.5276763867122,3.005971590954685e-76,387.49387872173025,7.992236856879198e-70,z=Phi^{-1}(u),366.52745584578,0.9,4250,4500,250,250,non_overlapping
0.18600000000000005,4.8100899143052264e-08,2.5967933333333293,5.334018470248836e-07,1.3226091503092618,0.01,279.7106432076078,2.2968754274189422e-58,281.4773891446273,1.2700913116322347e-54,295.10442508115665,8.068049555725667e-51,z=Phi^{-1}(u),343.37657288923344,0.916,4500,4750,250,250,non_overlapping
0.10800000000000001,0.005401503365119571,0.7607253333332973,0.009027061478967258,5.562724874743537,0.01,184.1294453273565,7.020356036889394e-38,190.60352745096736,1.464132692141264e-35,202.59384854076677,3.4503964875627514e-32,z=Phi^{-1}(u),308.60475015695306,0.904,4750,5000,250,250,non_overlapping
0.15000000000000002,2.2447668867543756e-05,2.1876173333333333,4.509474894054399e-06,0.3647273673089728,0.15,179.2715583159224,7.656121074402763e-37,181.8706369866153,9.579083913008031e-34,203.05278019163623,2.7987487956899263e-32,z=Phi^{-1}(u),274.9640775001327,0.912,5000,5250,250,250,non_overlapping
0.18200000000000005,1.0177424069145731e-07,1.5647053333333174,0.00011877548354077838,4.956041544421197,0.01,332.3080894868689,1.1252788974449202e-69,338.1005361182644,1.3322639389768482e-66,344.2496433536149,6.809993492404165e-61,z=Phi^{-1}(u),368.6036052506139,0.876,5250,5500,250,250,non_overlapping
0.12,0.0013550102442608874,1.1682653333333173,0.0009797519852915437,4.974778430560775,0.01,248.1493781716927,1.3714359117483273e-51,259.5781731347792,5.242573754908975e-50,329.54519210370034,7.18799238056287e-58,z=Phi^{-1}(u),255.50090867296274,0.912,5500,5750,250,250,non_overlapping
0.06600000000000006,0.2164684877017028,0.22234933333333337,0.22810748652847124,0.8752359277812047,0.024515191872110674,324.08608384901424,6.613393738315498e-68,331.26012298632514,3.7555627899442068e-65,342.80238230387977,1.3522229985740498e-60,z=Phi^{-1}(u),263.84165182574844,0.916,5750,6000,250,250,non_overlapping
0.18600000000000005,4.8100899143052264e-08,1.5315613333333333,0.00014152875653428154,3.7872678585621316,0.01,177.50384867980554,1.8259067657033047e-36,183.43750759280084,4.527076710313828e-34,190.06998286502687,1.0249676682337204e-29,z=Phi^{-1}(u),166.2370213622354,0.924,6000,6250,250,250,non_overlapping
0.17399999999999993,4.333396074387871e-07,2.1317213333333256,6.039974589922004e-06,4.254279825361493,0.01,235.22812146015892,8.099198360078986e-49,239.28471588831735,9.68173435148691e-46,254.01480372033112,1.7690032752091772e-42,z=Phi^{-1}(u),273.2181427956502,0.876,6250,6500,250,250,non_overlapping
