pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_critvals,pit_ad_siglevels,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.362,7.428826458981814e-30,10.140293333333334,2.3014604666471428e-09,0.6621996744137277,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",792.8296522574163,4.115848645373462e-169,1246.3036594235875,1.4775950300883783e-261,1488.2915281211558,1.2943072138732099e-303,z=Phi^{-1}(u),751.2308200433276,1.0,16000,16250,250,250,non_overlapping
0.31000000000000005,7.766587460291902e-22,7.681029333333334,1.0964054109052768e-09,0.7662420593374009,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1003.3050453236484,1.1570278675952774e-214,1728.5743775197386,0.0,2560.627593172828,0.0,z=Phi^{-1}(u),870.0770506803266,1.0,16250,16500,250,250,non_overlapping
0.248,4.965415346202668e-14,5.408961333333334,2.22560858631482e-10,0.7673389118278919,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",977.7483916924708,3.9457150912965467e-209,1653.108384684297,0.0,2336.4313244172636,0.0,z=Phi^{-1}(u),809.3809546103811,1.0,16500,16750,250,250,non_overlapping
0.43,1.6651888951121222e-42,14.109057333333334,6.518446893366558e-10,0.34722478040606575,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",547.3345579281514,4.8126825105582936e-116,835.1038558955885,5.838521058740353e-173,988.9614448248145,8.816434041082016e-197,z=Phi^{-1}(u),769.2266554510452,1.0,16750,17000,250,250,non_overlapping
0.36,1.603712392081559e-29,10.718729333333332,1.340284550011006e-10,0.7240606782330588,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",766.1876386258151,2.3850039491069815e-163,1194.2162120155497,2.5477644478438262e-250,1689.785050437182,0.0,z=Phi^{-1}(u),737.850854815284,1.0,17000,17250,250,250,non_overlapping
0.488,2.156606916509642e-55,19.378221333333332,7.295475779045546e-09,1.7218823761029682,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",729.2678452101242,2.3037441095898177e-155,1011.3766557873903,6.623875597657872e-211,1096.8594150004146,8.308120047238524e-220,z=Phi^{-1}(u),1053.1476772205976,1.0,17250,17500,250,250,non_overlapping
0.324,7.354336918645813e-24,9.523861333333336,7.617729780307059e-10,2.1537392320343827,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",977.4045913979963,4.683304258638427e-209,1615.6481013641865,0.0,2382.628113861421,0.0,z=Phi^{-1}(u),960.509338504632,1.0,17500,17750,250,250,non_overlapping
0.558,7.977920015293123e-74,34.345353333333335,6.589625400899024e-09,1.2199034892032614,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",910.9328626215314,1.1453020503774394e-194,1335.572294683571,8.037200257429549e-281,1546.1666105794184,0.0,z=Phi^{-1}(u),1835.7251166737972,0.888,17750,18000,250,250,non_overlapping
0.486,6.493780539052068e-55,25.000041333333336,3.0082856206092856e-09,1.3048248743858721,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",994.6519760270108,8.643755206331482e-213,1639.9764170871695,0.0,2233.147868784142,0.0,z=Phi^{-1}(u),1607.8176491762963,0.9,18000,18250,250,250,non_overlapping
0.27599999999999997,2.518670826585925e-17,7.5240013333333335,7.511683497440913e-10,2.8170608459313087,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1024.157710513632,3.536872927512853e-219,1612.6482153714699,0.0,2027.6938724841366,0.0,z=Phi^{-1}(u),1093.8545800420436,1.0,18250,18500,250,250,non_overlapping
0.29400000000000004,1.212337069389514e-19,7.9365173333333345,2.0831114611041812e-11,0.6399554338204894,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",612.5930736197146,3.844202521271991e-130,711.9255573946537,1.728345119229022e-146,714.7540422311691,1.6693733073709196e-138,z=Phi^{-1}(u),695.6509542904745,1.0,18500,18750,250,250,non_overlapping
0.426,1.0883816651087503e-41,12.930445333333333,3.932645320503525e-09,0.8635581583184262,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",446.6595269970109,2.581151209978614e-94,541.5207333817477,5.84568650337874e-110,549.0756302352979,1.4853169506467052e-103,z=Phi^{-1}(u),678.5486584072783,1.0,18750,19000,250,250,non_overlapping
0.36,1.603712392081559e-29,11.316749333333332,3.7875136360554507e-10,0.4750963259093055,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",651.8874381739788,1.2374173745105808e-138,860.505828946968,2.005692758157911e-178,950.1796096019722,1.6241492059359655e-188,z=Phi^{-1}(u),677.8208726161071,1.0,19000,19250,250,250,non_overlapping
0.31400000000000006,2.0991639065296917e-22,10.795801333333333,1.542157512801623e-10,0.3085670202583799,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",658.6508990046469,4.271229172759103e-140,874.2460946897954,2.2184998254086766e-181,926.0785162911199,2.2075375816077766e-183,z=Phi^{-1}(u),649.930772694345,1.0,19250,19500,250,250,non_overlapping
0.41800000000000004,4.365198576909532e-40,12.212361333333336,1.5046272006102868e-09,5.269014668478064,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",758.5415664971945,1.0747217852127072e-161,1089.510785849565,9.62783275704828e-228,1197.384941363646,2.7089548859414406e-241,z=Phi^{-1}(u),737.692030684522,1.0,19500,19750,250,250,non_overlapping
0.274,4.456284348465677e-17,7.808637333333333,1.4655250346606863e-09,1.2633072095664488,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",892.8906012361225,9.199071825910406e-191,1403.5113518815144,1.7313855436504162e-295,1810.7542904230459,0.0,z=Phi^{-1}(u),704.7478800024877,1.0,19750,20000,250,250,non_overlapping
0.386,4.954000466217414e-34,12.911037333333335,3.837174800125354e-09,1.1108782068771461,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",874.5973154625497,8.368080741977964e-187,1355.3839010116567,4.252170644408577e-285,1791.2503561110968,0.0,z=Phi^{-1}(u),924.5615958412477,1.0,20000,20250,250,250,non_overlapping
0.39999999999999997,1.3047816410670952e-36,12.405597333333333,1.9697693476317113e-09,0.7420782702698716,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",610.02265595309,1.3811318313200898e-129,802.1354369579255,7.169762135970539e-166,980.9422037233801,4.5174267801913034e-195,z=Phi^{-1}(u),719.662012653007,1.0,20250,20500,250,250,non_overlapping
0.314,2.0991639065297321e-22,7.318305333333333,4.5145021054793233e-10,1.191924969640894,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",794.6585986732066,1.6550305089727742e-169,1109.713543982626,4.250250172452031e-232,1219.587976693344,4.8213398502468e-246,z=Phi^{-1}(u),724.4317994892472,1.0,20500,20750,250,250,non_overlapping
0.30200000000000005,1.0063208777436133e-20,7.582065333333334,8.69623262289565e-10,2.037099445911508,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1015.9764005640286,2.0890736226256023e-217,1807.8108349456415,0.0,2960.585037205015,0.0,z=Phi^{-1}(u),836.3234924360196,1.0,20750,21000,250,250,non_overlapping
0.5599999999999999,2.1121779630417906e-74,26.808489333333334,9.137949064097484e-09,0.5257051409919598,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",630.7567317379938,4.566585410704022e-134,788.3273404524251,6.665098889130346e-163,802.1737695876011,4.890949072004697e-157,z=Phi^{-1}(u),1146.8866277442276,1.0,21000,21250,250,250,non_overlapping
0.6299999999999999,1.3518064799808152e-96,45.85506133333333,1.4605815001900169e-08,3.7641258354443323,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",957.5454763825969,9.323083527308332e-205,1559.1782576732974,0.0,2426.2000211926766,0.0,z=Phi^{-1}(u),2248.2723895824774,0.716,21250,21500,250,250,non_overlapping
0.45999999999999996,6.441397852094994e-49,20.062497333333333,8.764835524033288e-10,1.363654291568821,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",743.6499309712701,1.786864851354416e-158,1014.4552996048066,1.4383436175626134e-211,1183.4881650256698,2.5403708888671342e-238,z=Phi^{-1}(u),1064.2675017392182,1.0,21500,21750,250,250,non_overlapping
0.32,2.849519146078236e-23,7.622869333333335,9.575056303390284e-10,3.4033377348504814,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1010.735437222825,2.8487341831333925e-216,1770.0484349888159,0.0,2858.126849630604,0.0,z=Phi^{-1}(u),967.3752873448173,1.0,21750,22000,250,250,non_overlapping
0.47400000000000003,4.285876222131516e-52,17.393601333333336,1.203676047722979e-09,4.208326331677085,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",941.2604304695632,3.1236435520070816e-201,1626.1794275435498,0.0,2466.534847862373,0.0,z=Phi^{-1}(u),1080.887595374728,0.988,22000,22250,250,250,non_overlapping
0.566,3.761492623471005e-76,27.242861333333334,1.1678059741448976e-08,0.7701118171615349,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",731.5603713570662,7.356268613580288e-156,1060.5278965019588,1.6995451963251044e-221,1389.755568204057,1.743728979025874e-282,z=Phi^{-1}(u),1257.8816429342924,1.0,22250,22500,250,250,non_overlapping
0.448,2.7398499727190613e-46,17.413041333333336,1.2272647342825849e-09,1.3842362875167566,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",886.0418185581952,2.792116215180562e-189,1485.1158232161094,0.0,2254.6214839496056,0.0,z=Phi^{-1}(u),1002.921971342757,1.0,22500,22750,250,250,non_overlapping
0.5680000000000001,9.687723684404134e-77,36.80921733333333,1.8902655440911076e-08,3.0389124677267603,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",960.8702692015847,1.777637916182967e-205,1628.4854216408182,0.0,2667.264165538662,0.0,z=Phi^{-1}(u),1866.3701316301988,0.892,22750,23000,250,250,non_overlapping
0.26,2.136700911197207e-15,6.915137333333333,1.5246759410558752e-10,2.675917381284762,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",802.9730887434539,2.630880213148149e-171,1269.152760161311,1.7355854628071236e-266,1555.9830007963217,0.0,z=Phi^{-1}(u),766.7799827007873,1.0,23000,23250,250,250,non_overlapping
0.49,7.120396723924022e-56,19.856757333333334,7.299953974637674e-10,0.5708119831646741,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",789.7241032691186,1.933172050255636e-168,1118.3760012595224,5.765928719471742e-234,1254.995732815245,1.2768807071716007e-253,z=Phi^{-1}(u),1037.5433856787647,1.0,23250,23500,250,250,non_overlapping
0.614,3.666099068382552e-91,35.60820533333333,1.1483770601117271e-08,4.139992866246729,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",928.9064803830524,1.4746851980266487e-198,1515.1940353580894,0.0,2178.0512280467647,0.0,z=Phi^{-1}(u),1642.0171776724906,0.904,23500,23750,250,250,non_overlapping
0.492,2.3371552340708976e-56,20.879837333333334,1.7878705182994281e-09,0.9152199229085056,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",855.4967618082663,1.1373835829479829e-182,1385.3611378679159,1.4357654287792145e-291,1896.242321294463,0.0,z=Phi^{-1}(u),1049.5240595558153,1.0,23750,24000,250,250,non_overlapping
0.668,1.840691896101478e-110,45.78024133333333,1.4255140956542789e-08,1.084434751712962,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",887.1697988606393,1.5915585014320252e-189,1450.6942181203917,1.1223378939770045e-305,2014.802977990095,0.0,z=Phi^{-1}(u),2104.8756984197757,0.772,24000,24250,250,250,non_overlapping
0.592,4.73429379861531e-84,32.66670533333333,2.9507618570789873e-09,4.94737296319289,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1043.701335204123,2.075226854883961e-223,1820.2409589679783,0.0,2995.231036163758,0.0,z=Phi^{-1}(u),1862.0658725457163,0.74,24250,24500,250,250,non_overlapping
0.64,4.142696330712283e-100,38.863549333333324,6.746129321832939e-09,1.0649984991031545,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",889.256035541462,5.62767144741559e-190,1453.2980148027941,3.074873536766826e-306,2018.746885559033,0.0,z=Phi^{-1}(u),1693.620141132575,0.92,24500,24750,250,250,non_overlapping
0.746,5.017881542928168e-144,52.585093333333326,2.2037742408720362e-08,7.318187658624197,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",945.4273280287781,3.914737009371433e-202,1560.3090208397916,0.0,2156.4718232624546,0.0,z=Phi^{-1}(u),2393.1304458879076,0.764,24750,25000,250,250,non_overlapping
0.27,1.376550070765668e-16,6.969629333333335,1.77857950589555e-10,1.1355519753682586,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",869.100027425652,1.2949369976174205e-185,1263.3062727398678,3.169467782530849e-265,1425.1758293939324,4.4493444132811574e-290,z=Phi^{-1}(u),803.7260385819858,1.0,25000,25250,250,250,non_overlapping
0.452,3.7242181770250917e-47,17.990349333333334,2.1831545460315738e-09,6.63052012357582,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",981.9642813641536,4.8245195227355974e-210,1565.6845930367467,0.0,2062.6821448013015,0.0,z=Phi^{-1}(u),1116.7458015744678,1.0,25250,25500,250,250,non_overlapping
0.41000000000000003,1.610760910790312e-38,16.074189333333337,6.023397114418572e-09,1.6163082972631173,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",896.1412122387385,1.820726907622112e-191,1334.792975353002,1.1839119367872098e-280,1499.7060779876572,4.6049220625172486e-306,z=Phi^{-1}(u),1149.0428801062938,1.0,25500,25750,250,250,non_overlapping
0.39,9.308779485513895e-35,9.81406133333333,1.310735853188305e-09,9.900581324839663,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",707.5085042507139,1.1687910027250927e-150,1203.4717503222782,2.5688217387415964e-252,1647.2039017521195,0.0,z=Phi^{-1}(u),1084.7741529920513,0.94,25750,26000,250,250,non_overlapping
0.5,2.5569718087857872e-58,18.411169333333333,3.207635157487232e-09,1.392498141657967,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",717.5691386130384,7.803154663790575e-153,844.6097662905697,5.26909500241314e-175,927.2610163400965,1.2362556372825136e-183,z=Phi^{-1}(u),905.3702964139833,1.0,26000,26250,250,250,non_overlapping
0.37,3.2584761635557936e-31,11.556533333333334,5.574782857564742e-10,1.8907158465349312,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",867.4311716106769,2.974314220198216e-185,1199.1606318955057,2.1860379692117252e-251,1311.975357078755,8.062309821915745e-266,z=Phi^{-1}(u),1004.854920421828,0.984,26250,26500,250,250,non_overlapping
0.746,5.017881542928168e-144,51.21028133333333,1.4948504434286747e-08,8.865507359683761,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",639.0393696139025,7.404768292293353e-136,1062.3608209998872,6.84403691600163e-222,1499.8956496623891,4.193249446143703e-306,z=Phi^{-1}(u),2414.930359984768,0.744,26500,26750,250,250,non_overlapping
0.622,7.515897895017509e-94,35.85616533333333,1.2749507116716075e-08,2.0647718954504626,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",929.6793455207677,1.003262105496841e-198,1609.1268237289034,0.0,2697.952485610919,0.0,z=Phi^{-1}(u),1684.5403133387724,0.928,26750,27000,250,250,non_overlapping
0.34,2.7075012002619804e-26,10.701197333333333,1.297824070434217e-10,8.060543451229478,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1132.7789582809842,1.0650275077719093e-242,2140.4396633381407,0.0,3793.2160561911387,0.0,z=Phi^{-1}(u),1448.9564593165767,0.836,27000,27250,250,250,non_overlapping
0.42200000000000004,6.965356996972067e-41,14.765717333333331,1.4765613176592751e-09,0.4474736677009332,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",841.0324094645293,1.5336238821838574e-179,1347.6324188376307,2.0038949383148003e-283,1839.6356740706005,0.0,z=Phi^{-1}(u),948.4529933750107,1.0,27250,27500,250,250,non_overlapping
0.4139999999999999,2.6792668824962875e-39,19.164273333333334,6.125739249185358e-09,4.419539006691309,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1078.220504564468,6.957933699596597e-231,1881.7147744939946,0.0,2826.5101171775973,0.0,z=Phi^{-1}(u),1436.2431301267436,0.988,27500,27750,250,250,non_overlapping
0.16199999999999998,3.360315096730206e-06,2.3038053333333335,2.457888607976244e-06,1.409456691907792,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1050.946731604952,5.600745519337207e-225,1779.1750341256466,0.0,2508.923838347585,0.0,z=Phi^{-1}(u),929.8084084354379,1.0,27750,28000,250,250,non_overlapping
0.506,8.12347906443197e-60,28.952153333333335,3.4281575356231997e-09,0.46046562620480813,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",942.5750539444549,1.6221906360552455e-201,1502.6468863508026,0.0,2089.9297058709867,0.0,z=Phi^{-1}(u),1735.3752212402142,0.86,28000,28250,250,250,non_overlapping
0.34400000000000003,6.3626878402224845e-27,13.713625333333317,3.8761593934566463e-10,5.074548017591667,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",796.2744860838387,7.400149749569602e-170,1501.5593823755808,0.0,2473.8686024319527,0.0,z=Phi^{-1}(u),1718.0821263992343,0.812,28250,28500,250,250,non_overlapping
0.42200000000000004,6.965356996972067e-41,15.629237333333336,3.833013462184454e-09,3.3878164755317073,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",928.7712546900979,1.5774971038585818e-198,1442.708214147076,5.952318294121353e-304,1789.04843551561,0.0,z=Phi^{-1}(u),1151.451007979852,0.976,28500,28750,250,250,non_overlapping
0.5399999999999999,9.224936245809371e-69,27.149141333333336,1.1083336914907704e-08,2.218476966066902,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",867.3977432588016,3.024270787350883e-185,1339.5298279831009,1.1242673362856582e-281,1714.3161702016248,0.0,z=Phi^{-1}(u),1593.81913453708,0.884,28750,29000,250,250,non_overlapping
0.28800000000000003,7.47610237750441e-19,8.057357333333334,2.8791968809116497e-11,0.8761151502593805,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",974.2246922725443,2.285283997046973e-208,1556.1500939027433,0.0,2284.0445172678897,0.0,z=Phi^{-1}(u),1052.639106403771,0.972,29000,29250,250,250,non_overlapping
0.45400000000000007,1.361812086619137e-47,21.987865333333335,4.210765625067836e-09,0.4039282834896767,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",943.1554502262486,1.214704372844317e-201,1500.3833495942883,0.0,2059.840627181864,0.0,z=Phi^{-1}(u),1473.9613890576356,0.916,29250,29500,250,250,non_overlapping
0.518,6.957268530894933e-63,23.80242133333333,1.2838776708434807e-09,0.3390870341813468,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",525.6226701677846,2.3485169906870695e-111,671.7058500618099,7.421659625555276e-138,719.5447317743769,1.6154919143535282e-139,z=Phi^{-1}(u),1174.5903085198445,1.0,29500,29750,250,250,non_overlapping
0.22200000000000003,2.6502806870438265e-11,3.478473333333333,5.425131566205721e-09,3.8753054253101027,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",883.7430026072832,8.77862515448037e-189,1325.946688462905,9.610195232467612e-279,1578.3811968859648,0.0,z=Phi^{-1}(u),837.2072974412924,1.0,29750,30000,250,250,non_overlapping
0.26399999999999996,7.229483814010423e-16,5.4800813333333345,2.8630875448243387e-10,1.207016474062442,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",591.7668454577753,1.2153651823865812e-125,705.823098610993,3.5306130197539965e-145,753.1344421926103,1.236603210128598e-146,z=Phi^{-1}(u),753.132215306714,1.0,30000,30250,250,250,non_overlapping
0.49,7.120396723924022e-56,19.159709333333335,6.102689908971115e-09,0.9485434066997414,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",794.0130347564814,2.282760379196024e-169,1111.164768951228,2.0680031583257958e-232,1201.9467583863477,2.8645319371151666e-242,z=Phi^{-1}(u),989.9039756334632,1.0,30250,30500,250,250,non_overlapping
0.28400000000000003,2.4581714987144497e-18,9.097077333333335,3.2728331156306467e-10,0.9680156182430721,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1061.6861916023909,2.6473563349786084e-227,1778.511240725798,0.0,2479.4496214693622,0.0,z=Phi^{-1}(u),1179.8023443916968,0.972,30500,30750,250,250,non_overlapping
0.512,2.4438651650613445e-61,28.882373333333337,3.2957839790626053e-09,1.6532024578302753,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",927.5876223144925,2.8455232086097722e-198,1527.2428755908047,0.0,2208.1178519094906,0.0,z=Phi^{-1}(u),1563.6877747444375,0.948,30750,31000,250,250,non_overlapping
0.5720000000000001,6.292578738106547e-78,29.208561333333336,3.95560684207652e-09,1.7797442865762605,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",939.5714398012592,7.248591517108818e-201,1636.2166678909102,0.0,2514.922536007449,0.0,z=Phi^{-1}(u),1480.2326149722246,0.956,31000,31250,250,250,non_overlapping
0.7899999999999999,5.547065920663731e-167,58.41748533333333,2.2636101881801096e-08,0.963195578407209,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",523.3740866580802,7.182658734842748e-111,685.3181309504414,8.899811667169392e-141,739.433760537199,9.902217511105421e-144,z=Phi^{-1}(u),2406.7951497681934,0.856,31250,31500,250,250,non_overlapping
0.816,1.8215496726487572e-182,59.38542533333333,2.8642032634529357e-08,4.985379353363129,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",724.8738101836905,2.054284791318194e-154,1045.9956476874133,2.301692292096401e-218,1180.1112040986886,1.3398159124945374e-237,z=Phi^{-1}(u),2521.4357381672457,0.76,31500,31750,250,250,non_overlapping
0.694,8.206388602821405e-121,40.99840933333333,1.5307930367747247e-08,2.766404920207009,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",689.3981447698965,9.627364814420682e-147,1008.7488068288245,2.439111974063236e-210,1182.534944570577,4.0620221059136506e-238,z=Phi^{-1}(u),1645.2511854735487,0.964,31750,32000,250,250,non_overlapping
0.728,1.43076130567357e-135,54.31895733333333,7.570072568796604e-09,2.420378733676529,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",614.6940946606649,1.3514454411773447e-130,1066.0886752683318,1.0761993664280927e-222,1540.886591209879,0.0,z=Phi^{-1}(u),2692.9248490557347,0.596,32000,32250,250,250,non_overlapping
0.72,5.806593039235909e-132,57.29907333333293,1.7081250636152845e-08,24.846162704952803,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",586.397820228508,1.7565418700235304e-124,929.9585695758951,2.2663639437409235e-193,1127.8152051638604,2.023592392455394e-226,z=Phi^{-1}(u),2976.1799926225567,0.48,32250,32500,250,250,non_overlapping
0.36799999999999994,7.172375439665743e-31,15.550505333333332,3.5289958733031312e-09,0.9281472762081933,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1018.7430981253668,5.259459476404203e-218,1727.151132760042,0.0,2509.0427879125323,0.0,z=Phi^{-1}(u),1346.7599234913216,0.968,32500,32750,250,250,non_overlapping
0.632,2.726386308616391e-97,41.23472133333333,1.666681048728691e-08,3.1917414589374573,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1036.1350123410023,9.022792818254503e-222,1900.4419332074924,0.0,3018.891235281369,0.0,z=Phi^{-1}(u),2219.883109357669,0.728,32750,33000,250,250,non_overlapping
0.79,5.54706592066292e-167,59.68307333333333,3.074551835346995e-08,0.7243219650210335,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",770.5713801913993,2.6870679938047627e-164,1212.5172247525938,2.874223990851091e-254,1664.9377160795418,0.0,z=Phi^{-1}(u),2677.3287755567294,0.604,33000,33250,250,250,non_overlapping
